;Mots;00100;00200;00110;00210;00120;00220;00101;00201;00111;00211;00121;00221;00102;00202;00112;00212;00122;00222;00000;00010;00020;00001;00011;00021;00002;00012;00022;01100;02100;01200;02200;01110;02110;01210;02210;01120;02120;01220;02220;01101;02101;01201;02201;01111;02111;01211;02211;01121;02121;01221;02221;01102;02102;01202;02202;01112;02112;01212;02212;01122;02122;01222;02222;01000;02000;01010;02010;01020;02020;01001;02001;01011;02011;01021;02021;01002;02002;01012;02012;01022;02022;10100;20100;10200;20200;10110;20110;10210;20210;10120;20120;10220;20220;10101;20101;10201;20201;10111;20111;10211;20211;10121;20121;10221;20221;10102;20102;10202;20202;10112;20112;10212;20212;10122;20122;10222;20222;10000;20000;10010;20010;10020;20020;10001;20001;10011;20011;10021;20021;10002;20002;10012;20012;10022;20022;11100;21100;12100;22100;11200;21200;12200;22200;11110;21110;12110;22110;11210;21210;12210;22210;11120;21120;12120;22120;11220;21220;12220;22220;11101;21101;12101;22101;11201;21201;12201;22201;11111;21111;12111;22111;11211;21211;12211;22211;11121;21121;12121;22121;11221;21221;12221;22221;11102;21102;12102;22102;11202;21202;12202;22202;11112;21112;12112;22112;11212;21212;12212;22212;11122;21122;12122;22122;11222;21222;12222;22222;11000;21000;12000;22000;11010;21010;12010;22010;11020;21020;12020;22020;11001;21001;12001;22001;11011;21011;12011;22011;11021;21021;12021;22021;11002;21002;12002;22002;11012;21012;12012;22012;11022;21022;12022;22022;sum;average
2320;peine;1368;362;335;92;124;71;612;200;134;47;65;36;345;135;62;25;26;19;4046;938;322;2214;457;157;1309;255;99;612;83;200;28;134;39;47;24;65;25;36;21;612;83;200;28;134;39;47;24;65;25;36;21;345;13;135;9;62;7;25;6;26;4;19;4;2214;413;457;136;157;40;2214;413;457;136;157;40;1309;151;255;43;99;13;203;147;62;47;45;36;14;11;16;13;14;11;83;65;31;24;16;14;8;6;8;6;8;6;50;37;21;15;8;6;4;2;4;2;4;2;589;397;92;80;38;34;312;218;44;41;19;17;188;130;23;20;12;10;83;65;10;9;31;24;6;6;16;14;6;6;8;6;6;6;8;6;6;6;8;6;6;6;83;65;10;9;31;24;6;6;16;14;6;6;8;6;6;6;8;6;6;6;8;6;6;6;50;37;2;2;21;15;2;2;8;6;2;2;4;2;2;2;4;2;2;2;4;2;2;2;312;218;58;47;44;41;15;15;19;17;7;7;312;218;58;47;44;41;15;15;19;17;7;7;188;130;20;17;23;20;4;4;12;10;2;2;32074;3.262278041209222
2321;boive;1368;362;174;48;23;19;612;200;89;26;14;11;345;135;45;19;11;11;4046;430;77;2214;279;58;1309;153;49;232;109;82;61;33;16;17;12;5;2;5;2;55;36;33;27;13;7;10;7;5;2;5;2;48;31;27;22;10;5;8;5;5;2;5;2;1128;702;87;52;12;7;454;343;43;31;9;6;333;258;29;20;9;6;122;81;26;24;5;2;1;1;1;1;1;1;45;36;15;15;2;1;1;1;1;1;1;1;36;28;13;13;2;1;1;1;1;1;1;1;440;290;16;12;8;8;215;150;11;9;6;6;161;112;9;7;6;6;28;18;11;10;6;6;6;6;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;7;6;5;5;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;6;5;5;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;153;103;89;73;4;4;2;2;3;3;1;1;54;37;43;34;1;1;1;1;1;1;1;1;43;31;35;29;1;1;1;1;1;1;1;1;19542;1.9876360130108688
2322;joyau;90;44;40;20;7;6;9;7;4;4;4;4;6;6;4;4;4;4;4046;1559;160;977;234;25;107;25;8;41;27;27;24;11;5;7;5;5;5;5;5;6;6;5;5;3;3;3;3;3;3;3;3;5;5;5;5;3;3;3;3;3;3;3;3;1128;702;203;64;30;27;297;204;37;14;7;7;53;36;9;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;102;92;29;26;5;4;57;53;11;11;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;36;31;26;25;6;4;2;2;2;2;2;2;20;19;16;16;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;11246;1.1438417051642735
2323;ravie;430;112;174;47;50;23;279;78;89;25;18;11;153;27;45;10;7;4;4046;1368;423;2214;612;110;1309;345;69;168;74;42;33;55;13;15;7;23;11;8;7;80;45;21;18;12;4;4;2;5;3;3;2;53;31;8;8;8;4;2;2;4;3;2;2;1559;769;444;164;176;88;597;350;101;43;24;16;401;254;65;36;22;16;152;29;55;29;72;17;28;17;26;10;11;10;104;19;38;19;35;8;14;8;8;5;5;5;54;7;16;7;17;3;8;3;4;2;2;2;1481;283;496;102;174;50;853;170;224;49;43;19;463;76;120;19;25;5;54;11;19;8;21;11;15;8;25;10;10;7;12;10;7;7;17;7;10;7;7;7;7;7;24;3;10;3;9;3;8;3;4;2;3;2;2;2;2;2;4;2;3;2;2;2;2;2;16;2;6;2;4;2;4;2;4;2;3;2;2;2;2;2;4;2;3;2;2;2;2;2;519;96;249;66;148;31;67;19;70;15;40;12;211;37;116;31;30;5;15;5;10;2;7;2;132;19;76;18;21;4;14;4;10;2;7;2;26079;2.6525207032704152
2324;borné;1481;475;202;51;80;26;319;116;30;8;10;4;158;57;19;4;8;4;4046;938;322;961;174;54;427;91;35;360;215;119;95;64;40;23;15;20;14;11;11;58;30;24;18;10;4;4;2;3;3;2;2;32;21;14;13;4;4;2;2;3;3;2;2;1128;702;295;177;83;52;205;136;49;36;11;9;114;86;25;25;9;9;152;101;42;33;19;18;9;9;14;14;7;7;30;22;12;11;4;4;3;3;3;3;3;3;26;20;11;10;3;3;3;3;3;3;3;3;440;290;80;68;29;28;90;63;20;18;6;5;55;41;9;8;3;3;41;31;23;18;14;13;12;12;7;7;6;6;6;6;5;5;5;5;5;5;5;5;5;5;10;9;5;5;5;5;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;5;5;5;5;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;153;103;89;73;35;29;21;18;9;9;7;7;31;24;20;18;6;6;5;5;2;2;2;2;25;21;19;17;5;5;5;5;2;2;2;2;17572;1.7872653781919448
2325;légué;450;145;83;40;32;26;128;35;15;4;5;2;62;12;7;1;1;1;4046;977;267;961;177;58;427;79;25;128;28;35;18;15;2;4;2;5;2;2;2;128;28;35;18;15;2;4;2;5;2;2;2;62;4;12;4;7;1;1;1;1;1;1;1;961;164;177;30;58;26;961;164;177;30;58;26;427;18;79;2;25;2;81;25;29;16;6;4;5;4;4;3;4;3;25;8;13;7;1;1;1;1;1;1;1;1;8;2;3;1;1;1;1;1;1;1;1;1;861;183;187;43;51;12;205;38;33;8;8;3;94;15;25;6;8;3;25;8;10;4;13;7;10;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;25;8;10;4;13;7;10;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;2;3;1;3;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;205;38;35;7;33;8;2;1;8;3;1;1;205;38;35;7;33;8;2;1;8;3;1;1;94;15;6;3;25;6;1;1;8;3;1;1;15163;1.5422436222128648
2326;piger;450;145;258;90;53;30;161;47;87;27;22;9;18;9;15;7;15;7;4046;2214;521;1481;853;233;215;160;146;142;67;51;40;70;39;31;27;11;9;7;7;44;14;16;10;15;8;9;7;3;2;2;2;5;2;4;2;2;2;2;2;2;2;2;2;1368;472;612;263;136;89;496;131;224;84;59;38;82;27;40;25;35;22;17;15;8;8;13;12;8;8;5;5;5;5;4;4;2;2;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;589;397;312;218;72;45;202;137;109;77;31;19;33;20;25;14;24;13;7;7;6;6;4;4;4;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;203;147;49;46;83;65;25;24;16;13;8;8;65;49;5;4;26;21;4;4;9;7;3;3;13;9;2;2;6;4;2;2;6;4;2;2;19767;2.0105209839927256
2327;isole;1128;171;244;55;88;21;454;42;95;19;42;9;333;42;75;19;41;9;4046;861;249;2214;471;158;1309;300;136;344;13;59;6;62;5;17;5;13;5;6;5;110;5;7;1;14;1;3;1;4;1;1;1;52;1;7;1;7;1;3;1;4;1;1;1;1361;38;225;7;40;6;667;18;105;2;23;2;226;9;38;2;16;2;232;12;44;9;57;6;16;6;26;6;14;6;55;2;10;2;15;2;6;2;8;2;5;2;48;2;10;2;15;2;6;2;8;2;5;2;1368;41;255;9;66;6;612;18;114;2;36;2;345;11;71;2;30;2;75;7;8;5;15;6;5;5;19;5;5;5;7;5;5;5;7;5;5;5;6;5;5;5;10;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;466;15;23;10;69;6;7;6;12;5;6;5;175;5;8;3;24;1;2;1;4;1;2;1;58;3;6;3;9;1;2;1;3;1;2;1;21059;2.1419315729196544
2328;ratés;1057;250;216;57;43;32;298;68;48;19;20;15;172;59;31;17;20;15;4046;961;263;1361;284;131;841;171;112;404;188;72;39;74;23;6;5;9;7;5;5;97;54;13;8;15;8;2;2;3;3;2;2;49;30;10;7;8;3;2;2;3;3;2;2;1559;769;319;139;75;47;492;277;85;48;38;26;280;155;44;21;32;21;320;59;84;17;51;10;17;7;11;4;4;4;60;12;7;6;8;3;2;2;6;2;2;2;42;6;6;6;6;2;2;2;6;2;2;2;1481;283;319;68;75;28;378;88;72;20;35;15;241;69;41;13;30;10;94;19;43;11;20;7;9;6;10;4;6;4;4;4;4;4;5;4;5;4;4;4;4;4;11;3;6;2;3;2;2;2;3;2;3;2;2;2;2;2;3;2;3;2;2;2;2;2;9;2;6;2;2;2;2;2;3;2;3;2;2;2;2;2;3;2;3;2;2;2;2;2;519;96;249;66;97;21;52;16;25;11;18;11;104;25;59;22;15;6;12;6;11;6;9;6;76;21;41;19;11;5;8;5;10;5;8;5;22340;2.2722233410430257
2329;saule;977;295;187;71;66;40;520;166;99;41;39;22;300;127;63;30;32;20;4046;861;249;2214;471;158;1309;300;136;234;91;75;52;35;17;7;3;8;4;6;3;74;42;34;32;8;5;3;3;3;3;3;3;55;42;34;32;6;5;3;3;3;3;3;3;1559;769;337;148;76;30;597;350;127;73;40;20;401;254;94;54;38;20;326;85;99;35;36;12;14;6;9;5;6;5;150;35;44;16;20;7;10;6;7;5;5;5;52;21;20;13;4;4;3;3;3;3;3;3;1361;275;225;49;40;21;667;146;105;30;23;17;226;84;38;21;16;14;73;32;35;23;31;18;24;17;9;7;9;7;1;1;1;1;1;1;1;1;1;1;1;1;20;11;11;8;12;7;10;7;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;15;9;11;8;12;7;10;7;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;492;105;277;67;85;24;48;21;11;6;6;4;169;42;112;28;25;11;19;10;5;4;4;4;72;27;55;22;18;10;13;9;5;4;4;4;25528;2.596477952110401
2330;crâne;89;10;8;4;4;4;48;8;4;3;3;3;31;8;3;3;3;3;4046;938;322;2214;457;157;1309;255;99;23;4;4;4;3;2;2;2;2;2;2;2;17;4;4;4;3;2;2;2;2;2;2;2;7;4;4;4;2;2;2;2;2;2;2;2;1481;315;202;40;80;31;853;161;104;18;42;14;463;123;59;13;30;12;31;6;5;3;4;4;2;2;2;2;2;2;18;4;5;3;2;2;2;2;2;2;2;2;17;4;5;3;2;2;2;2;2;2;2;2;711;374;123;67;42;34;334;179;49;27;21;19;234;114;38;17;17;15;5;2;4;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;4;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;4;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;235;128;66;49;30;13;7;4;13;10;7;4;123;71;38;31;14;8;2;2;7;7;2;2;75;41;22;17;12;6;2;2;6;6;2;2;18017;1.8325267652449506
2331;rente;938;365;238;92;56;51;457;202;108;53;37;34;255;118;44;30;25;23;4046;1057;304;2214;514;183;1309;290;151;457;136;202;85;108;50;53;35;37;22;34;21;457;136;202;85;108;50;53;35;37;22;34;21;255;43;118;28;44;16;30;14;25;11;23;10;2214;413;514;124;183;56;2214;413;514;124;183;56;1309;151;290;43;151;29;202;61;49;28;33;8;3;1;1;1;1;1;104;28;32;18;20;3;2;1;1;1;1;1;59;17;13;11;11;1;1;1;1;1;1;1;1481;283;320;59;62;9;853;170;164;31;37;9;463;76;88;6;28;4;104;28;29;12;32;18;14;10;20;3;5;1;2;1;2;1;1;1;1;1;1;1;1;1;104;28;29;12;32;18;14;10;20;3;5;1;2;1;2;1;1;1;1;1;1;1;1;1;59;17;10;5;13;11;5;4;11;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;853;170;190;62;164;31;40;22;37;9;14;8;853;170;190;62;164;31;40;22;37;9;14;8;463;76;61;14;88;6;9;3;28;4;5;3;34825;3.542084953080724
2332;gradé;1559;306;169;32;59;10;319;86;37;10;14;5;155;34;23;7;12;4;4046;453;158;961;119;30;427;49;25;519;113;104;74;67;18;17;15;33;6;6;5;97;20;20;12;14;5;6;5;8;2;2;2;56;14;14;12;13;5;5;5;8;2;2;2;1481;315;170;36;73;12;319;62;35;7;13;4;158;41;19;7;13;4;187;76;52;24;18;14;9;7;9;9;3;3;49;20;24;8;5;4;3;2;4;4;2;2;26;14;11;6;4;4;2;2;4;4;2;2;450;187;39;22;15;14;128;52;10;5;6;5;62;27;6;5;5;5;61;30;19;16;20;14;15;14;12;11;6;6;7;6;6;6;8;8;3;3;3;3;3;3;19;8;4;4;9;4;4;4;5;4;2;2;3;2;2;2;4;4;2;2;2;2;2;2;11;6;4;4;6;4;4;4;4;4;2;2;2;2;2;2;4;4;2;2;2;2;2;2;161;75;43;34;16;13;7;6;8;8;3;3;46;18;7;5;6;4;2;2;4;4;2;2;28;12;6;5;5;4;2;2;4;4;2;2;15867;1.6138481536405413
2333;impec;589;86;312;47;72;25;78;11;36;6;4;3;5;3;1;1;1;1;4046;2214;521;711;334;56;20;3;2;63;10;10;10;34;6;6;6;4;2;2;2;8;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;555;47;322;28;88;5;49;1;27;1;2;1;3;1;1;1;1;1;203;6;38;6;83;4;13;4;16;2;4;2;17;1;6;1;7;1;3;1;1;1;1;1;3;1;3;1;1;1;1;1;1;1;1;1;1368;41;612;18;136;7;170;3;70;2;16;1;5;2;1;1;1;1;15;6;9;6;9;6;9;6;7;4;5;4;5;4;5;4;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;166;13;21;12;74;7;11;7;22;2;4;2;11;1;1;1;8;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13953;1.419173333821546
2334;berce;1481;475;235;72;45;24;853;264;123;36;23;13;463;150;75;24;16;9;4046;711;102;2214;334;48;1309;234;40;853;190;264;103;123;16;36;11;23;8;13;7;853;190;264;103;123;16;36;11;23;8;13;7;463;61;150;44;75;5;24;5;16;3;9;3;2214;413;334;31;48;8;2214;413;334;31;48;8;1309;151;234;11;40;3;152;101;42;33;8;3;2;2;3;3;2;2;74;49;22;15;4;2;2;2;2;2;2;2;58;38;16;11;3;1;1;1;1;1;1;1;440;290;40;24;8;8;215;150;17;10;2;2;161;112;13;8;1;1;74;49;15;7;22;15;13;6;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;74;49;15;7;22;15;13;6;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;58;38;8;3;16;11;8;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;215;150;29;19;17;10;3;3;2;2;2;2;215;150;29;19;17;10;3;3;2;2;2;2;161;112;15;10;13;8;1;1;1;1;1;1;29447;2.9950832911232754
2335;troué;1128;171;297;43;71;40;205;30;53;11;12;11;114;22;34;9;10;9;4046;977;267;961;177;58;427;79;25;360;62;59;42;80;11;11;10;16;9;9;8;58;8;7;6;9;2;2;2;2;2;2;2;32;6;7;6;8;2;2;2;2;2;2;2;1481;315;307;56;66;18;319;62;43;7;11;4;158;41;19;4;5;4;297;59;38;8;67;18;11;5;15;6;10;4;42;7;4;2;8;2;3;2;3;2;3;2;24;5;2;2;7;2;2;2;2;2;2;2;1057;250;239;60;56;21;216;39;31;6;14;5;80;21;15;3;5;3;87;17;18;6;18;6;15;6;22;8;5;4;5;4;5;4;5;4;5;4;5;4;5;4;10;3;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;320;98;70;36;62;18;16;9;12;5;5;4;51;17;8;6;4;2;2;2;2;2;2;2;20;8;7;5;4;2;2;2;2;2;2;2;17043;1.733460268639046
2336;rafle;354;45;75;16;28;15;188;30;38;13;21;12;110;19;25;8;17;8;4046;861;249;2214;471;158;1309;300;136;103;62;14;10;20;9;5;3;8;5;5;3;36;29;7;6;4;3;3;2;4;3;3;2;26;24;6;6;3;3;2;2;3;3;2;2;1559;769;337;148;76;30;597;350;127;73;40;20;401;254;94;54;38;20;130;9;10;6;13;4;4;4;8;4;4;4;73;5;9;5;8;3;3;3;5;3;3;3;42;3;6;3;6;3;3;3;5;3;3;3;1481;283;155;42;53;23;853;170;89;24;26;11;463;76;39;10;23;9;32;4;14;4;3;3;3;3;5;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;12;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;519;96;249;66;57;16;25;7;18;9;12;7;211;37;116;31;19;4;15;3;6;3;5;3;132;19;76;18;10;3;9;3;6;3;5;3;22477;2.286157745596423
2337;campé;555;170;63;29;26;24;116;42;8;4;3;3;60;18;7;3;3;3;4046;589;89;961;139;23;427;66;20;215;117;65;36;26;20;13;12;13;12;13;12;40;18;15;6;5;5;2;2;2;2;2;2;24;16;5;5;5;5;2;2;2;2;2;2;1559;769;220;128;35;22;319;139;50;28;8;4;155;92;23;15;7;4;49;29;17;16;8;7;6;6;6;6;6;6;9;5;3;3;1;1;1;1;1;1;1;1;6;4;2;2;1;1;1;1;1;1;1;1;711;374;78;37;28;27;167;69;20;10;9;8;98;41;17;8;7;6;23;18;16;12;9;8;8;7;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;3;3;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;267;144;147;92;25;14;15;10;9;9;6;6;49;21;31;19;4;2;2;2;1;1;1;1;36;16;26;15;4;2;2;2;1;1;1;1;14964;1.5220031367666893
2338;verni;1481;475;202;51;80;26;496;133;70;19;28;7;71;41;11;8;10;7;4046;938;322;1368;335;124;137;28;14;853;190;264;103;104;29;22;13;42;13;17;10;224;37;50;15;25;12;6;6;11;6;4;4;17;15;15;14;5;5;5;5;4;4;4;4;2214;413;457;136;157;40;612;83;134;39;65;25;29;22;11;8;4;4;152;54;36;27;8;3;3;2;2;2;2;2;72;31;17;12;5;3;3;2;2;2;2;2;8;3;6;3;3;2;3;2;2;2;2;2;430;199;71;40;22;14;174;85;29;16;11;10;15;5;4;2;2;2;104;39;35;20;30;22;22;18;5;3;4;3;3;2;3;2;2;2;2;2;2;2;2;2;35;16;10;4;11;7;6;3;4;3;4;3;3;2;3;2;2;2;2;2;2;2;2;2;6;3;6;3;6;3;6;3;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;279;133;80;52;45;30;27;23;12;11;5;5;89;46;17;8;18;11;9;7;9;9;5;5;8;3;7;3;4;2;3;2;2;2;2;2;20263;2.0609696311349524
2339;burin;1481;475;496;133;174;55;202;51;70;19;28;9;36;20;20;10;18;8;4046;1368;423;938;335;111;150;87;62;307;124;77;52;50;29;11;9;19;14;4;4;36;18;8;7;15;11;3;3;6;6;3;3;7;7;5;5;4;4;3;3;4;4;3;3;977;313;200;92;58;43;161;61;44;25;17;17;15;14;8;7;7;7;152;101;42;33;41;28;4;3;16;10;4;3;19;18;9;9;6;6;1;1;3;3;1;1;3;2;2;2;1;1;1;1;1;1;1;1;440;290;122;81;44;25;80;68;25;23;11;11;17;15;9;9;5;5;32;21;10;3;5;3;2;1;9;5;4;1;1;1;1;1;6;3;4;1;1;1;1;1;8;7;2;1;1;1;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;104;68;30;13;22;9;12;2;13;4;11;2;11;9;3;2;4;4;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;16120;1.6395810321223625
2340;punis;938;365;335;85;111;38;231;105;87;20;18;9;159;72;60;14;12;8;4046;1368;423;1361;466;133;841;293;102;161;61;67;18;44;25;15;11;17;17;10;10;44;17;22;9;13;7;6;4;5;5;4;4;34;12;22;9;9;5;6;4;4;4;4;4;977;313;200;92;58;43;326;132;70;40;25;19;192;74;33;19;16;12;92;80;33;33;45;36;12;12;22;16;7;7;19;18;11;11;7;6;3;3;4;3;3;3;12;12;5;5;6;6;3;3;3;3;3;3;589;397;203;147;75;48;188;129;57;43;21;11;124;83;39;29;18;11;22;20;14;12;13;13;8;8;8;7;8;7;6;6;6;6;8;7;8;7;6;6;6;6;4;4;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;124;85;36;27;28;23;14;13;11;10;10;9;29;19;17;13;7;7;7;7;3;3;3;3;19;14;11;9;4;4;4;4;3;3;3;3;18739;1.9059620943511755
2341;sonné;938;365;938;365;322;39;174;84;174;84;54;11;91;49;91;49;35;11;4046;938;322;961;174;54;427;91;35;295;177;111;92;295;177;111;92;83;52;20;20;49;36;22;19;49;36;22;19;11;9;5;5;25;25;19;19;25;25;19;19;9;9;5;5;1128;702;295;177;83;52;205;136;49;36;11;9;114;86;25;25;9;9;231;56;105;22;231;56;105;22;83;26;4;4;35;10;21;6;35;10;21;6;8;6;2;2;11;7;9;5;11;7;9;5;4;4;2;2;1361;275;231;56;83;26;284;50;35;10;8;6;82;31;11;7;4;4;72;19;41;11;27;11;25;10;72;19;41;11;27;11;25;10;27;6;9;5;4;4;4;4;12;4;9;3;4;3;3;3;12;4;9;3;4;3;3;3;4;3;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;344;75;224;50;72;19;41;11;27;6;9;5;51;8;38;7;12;4;9;3;4;3;2;2;16;7;13;7;3;3;3;3;2;2;2;2;21580;2.1949229946154207
2342;redit;453;80;138;42;43;15;68;8;25;5;12;3;29;8;17;5;12;3;4046;1368;423;1057;347;132;286;129;74;230;47;44;3;63;11;21;3;12;9;4;3;33;9;6;2;8;2;3;2;2;2;2;2;8;2;6;2;3;2;3;2;2;2;2;2;2214;413;612;83;110;33;514;124;123;28;17;11;81;34;32;20;10;10;170;33;30;16;40;15;13;10;11;5;5;5;13;1;1;1;4;1;1;1;4;1;1;1;5;1;1;1;4;1;1;1;4;1;1;1;1481;283;496;102;174;50;320;59;110;24;51;19;80;33;36;16;30;13;85;21;17;7;21;10;2;2;17;9;3;2;9;6;2;2;2;2;2;2;2;2;2;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;853;170;190;62;224;49;37;20;43;19;19;16;164;31;40;22;40;8;10;6;10;6;7;6;22;17;16;14;7;7;6;6;6;6;6;6;20091;2.0434753422065994
2343;tunes;938;365;457;202;60;30;231;105;91;51;22;14;159;72;58;30;22;14;4046;2214;521;1361;667;284;841;361;251;161;61;67;18;84;21;39;7;12;5;5;4;44;17;22;9;21;6;12;4;8;5;5;4;34;12;22;9;17;5;12;4;8;5;5;4;977;313;520;172;99;65;326;132;150;72;57;39;192;74;81;36;50;32;238;68;92;37;108;40;53;23;9;2;3;2;45;15;21;7;20;9;12;4;2;1;1;1;25;14;15;7;14;9;8;4;2;1;1;1;1057;250;514;138;111;26;298;79;128;37;40;15;172;58;62;27;38;15;37;19;19;6;15;13;2;1;17;12;5;3;10;9;1;1;2;1;1;1;1;1;1;1;12;6;6;2;5;5;1;1;4;3;1;1;3;3;1;1;1;1;1;1;1;1;1;1;7;6;3;2;5;5;1;1;3;3;1;1;3;3;1;1;1;1;1;1;1;1;1;1;239;60;103;19;109;29;51;9;19;3;14;3;74;20;33;8;23;5;16;3;6;3;6;3;38;17;17;8;8;5;6;3;4;3;4;3;22881;2.3272489823816236
2344;lisse;1361;195;1361;195;194;76;667;127;667;127;111;42;226;77;226;77;98;39;4046;1361;194;2214;667;111;1309;226;98;466;174;59;43;466;174;59;43;69;23;22;21;175;93;29;25;175;93;29;25;29;9;9;9;58;22;18;15;58;22;18;15;29;9;9;9;1368;472;466;174;69;23;612;263;175;93;29;9;345;136;58;22;29;9;225;57;17;15;225;57;17;15;25;10;10;10;105;27;10;10;105;27;10;10;13;5;5;5;38;7;7;7;38;7;7;7;13;5;5;5;861;183;225;57;25;10;471;109;105;27;13;5;300;64;38;7;13;5;69;23;31;16;8;7;7;7;69;23;31;16;8;7;7;7;6;5;5;5;5;5;5;5;24;10;18;10;5;5;5;5;24;10;18;10;5;5;5;5;4;3;3;3;3;3;3;3;9;4;5;4;4;4;4;4;9;4;5;4;4;4;4;4;4;3;3;3;3;3;3;3;255;60;111;40;69;23;31;16;6;5;5;5;114;31;59;24;24;10;18;10;4;3;3;3;71;20;36;15;9;4;5;4;4;3;3;3;28497;2.8984578580887694
2345;moisi;1368;362;466;138;69;44;1368;362;466;138;69;44;137;13;25;8;8;5;4046;1361;194;1368;466;69;137;25;8;232;109;82;61;75;41;27;24;9;7;8;7;232;109;82;61;75;41;27;24;9;7;8;7;22;16;4;4;7;7;3;3;3;3;3;3;1128;702;344;224;43;30;232;109;75;41;9;7;22;16;7;7;3;3;166;82;35;11;42;20;10;6;3;3;3;3;166;82;35;11;42;20;10;6;3;3;3;3;19;9;3;3;3;3;3;3;3;3;3;3;555;239;141;71;13;10;166;82;42;20;3;3;19;9;3;3;3;3;26;15;16;11;12;9;9;9;7;5;6;5;5;5;5;5;3;3;3;3;3;3;3;3;26;15;16;11;12;9;9;9;7;5;6;5;5;5;5;5;3;3;3;3;3;3;3;3;5;3;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;157;76;114;56;26;18;22;16;5;5;5;5;26;15;16;11;7;5;6;5;3;3;3;3;5;3;5;3;3;3;3;3;3;3;3;3;20491;2.0841597350632335
